Ticker,Date,Price
ACB,20151214,19.4
ACB,20151211,19.4
ACB,20151210,19.3
ACB,20151209,19.6
ACB,20151208,19.6
ACB,20151207,19.4
ACB,20151204,19.4
ACB,20151203,19.4
ACB,20151202,19.5
ACB,20151201,19.4
ACB,20151130,19.4
ACB,20151127,19.4
ACB,20151126,19.6
ACB,20151125,19.6
ACB,20151124,19.6
ACB,20151123,19.9
ACB,20151120,20
ACB,20151119,20.1
ACB,20151118,20.2
ACB,20151117,20.1
ACB,20151116,20.2
ACB,20151113,20.5
ACB,20151112,20.3
ACB,20151111,19.9
ACB,20151110,20.2
ACB,20151109,20.4
ACB,20151106,20.6
ACB,20151105,20.5
ACB,20151104,20.4
ACB,20151103,20.6
ACB,20151102,20.6
ACB,20151030,20.8
ACB,20151029,20.8
ACB,20151028,20.6
ACB,20151027,20.9
ACB,20151026,20.9
ACB,20151023,20.8
ACB,20151022,20.8
ACB,20151021,20.5
ACB,20151020,20.6
ACB,20151019,20.7
ACB,20151016,20.7
ACB,20151015,20.8
ACB,20151014,20.8
ACB,20151013,20.8
ACB,20151012,20.9
ACB,20151009,20.6
ACB,20151008,20.2
ACB,20151007,19.9
ACB,20151006,20.2
ACB,20151005,19.6
ACB,20151002,19.5
ACB,20151001,19.4
ACB,20150930,19.4
ACB,20150929,19.4
ACB,20150928,19.3
ACB,20150925,19.7
ACB,20150924,19.5
ACB,20150923,19.3
ACB,20150922,19.2
ACB,20150921,19.3
ACB,20150918,19.3
ACB,20150917,19.1
ACB,20150916,18.7
ACB,20150915,18.7
ACB,20150914,18.9
ACB,20150911,19
ACB,20150910,19.2
ACB,20150909,19.5
ACB,20150908,19
ACB,20150907,18.1
ACB,20150904,17.9
ACB,20150903,18.1
ACB,20150901,18.2
ACB,20150831,18.3
ACB,20150828,18.8
ACB,20150827,18.6
ACB,20150826,18.4
ACB,20150825,17.8
ACB,20150824,17.1
ACB,20150821,18.9
ACB,20150820,18.9
ACB,20150819,19.2
ACB,20150818,19
ACB,20150817,18.7
ACB,20150814,19.8
ACB,20150813,20.1
ACB,20150812,20.5
ACB,20150811,20.9
ACB,20150810,21.2
ACB,20150807,20.5
ACB,20150806,20.5
ACB,20150805,20.9
ACB,20150804,20.6
ACB,20150803,20.8
ACB,20150731,21.6
ACB,20150730,21.7
ACB,20150729,21.7
ACB,20150728,21.9
ACB,20150727,22
ACB,20150724,21.9
ACB,20150723,21.8
ACB,20150722,22.5
ACB,20150721,21.2
ACB,20150720,21.8
ACB,20150717,22
ACB,20150716,22.5
ACB,20150715,22.6
ACB,20150714,23.2
ACB,20150713,22.8
ACB,20150710,22.7
ACB,20150709,22.7
ACB,20150708,22.9
ACB,20150707,23.6
ACB,20150706,23.4
ACB,20150703,22.3
ACB,20150702,21.7
ACB,20150701,20.7
ACB,20150630,20.5
ACB,20150629,20.8
ACB,20150626,21
ACB,20150625,21.6
ACB,20150624,21.4
ACB,20150623,21.8
ACB,20150622,21.9
ACB,20150619,21.7
ACB,20150618,21.5
ACB,20150617,21.2
ACB,20150616,21.4
ACB,20150615,21.8
ACB,20150612,21.3
ACB,20150611,21.5
ACB,20150610,21.9
ACB,20150609,21.9
ACB,20150608,21.9
ACB,20150605,21.6
ACB,20150604,20.5
ACB,20150603,19.7
ACB,20150602,19.5
ACB,20150601,20.1
ACB,20150529,19.3
ACB,20150528,19.1
ACB,20150527,18
ACB,20150526,17.5
ACB,20150525,16.6
ACB,20150522,16.1
ACB,20150521,16.3
ACB,20150520,16.1
ACB,20150519,16
ACB,20150518,15.9
ACB,20150515,16.1
ACB,20150514,16
ACB,20150513,15.8
ACB,20150512,15.9
ACB,20150511,15.9
ACB,20150508,15.8
ACB,20150507,15.9
ACB,20150506,15.9
ACB,20150505,15.9
ACB,20150504,15.7
ACB,20150427,16.1
ACB,20150424,15.6
ACB,20150423,15.8
ACB,20150422,15.8
ACB,20150421,15.6
ACB,20150420,15.8
ACB,20150417,15.9
ACB,20150416,15.8
ACB,20150415,15.8
ACB,20150414,15.9
ACB,20150413,15.9
ACB,20150410,15.9
ACB,20150409,15.8
ACB,20150408,15.9
ACB,20150407,16
ACB,20150406,16.1
ACB,20150403,16.1
ACB,20150402,15.9
ACB,20150401,15.8
ACB,20150331,16
ACB,20150330,16.1
ACB,20150327,16.1
ACB,20150326,16.3
ACB,20150325,16.3
